State,Season,MMWR Week,Week ending date,Age Category,Sex,Race,Rate,Cumulative Rate
Connecticut,2022-2023,52,12/31/2022 12:00:00 AM,1-4 yr,Overall,Overall,2.5,289.9
Connecticut,2022-2023,1,01/07/2023 12:00:00 AM,1-4 yr,Overall,Overall,2.5,292.4
Connecticut,2022-2023,2,01/14/2023 12:00:00 AM,1-4 yr,Overall,Overall,2.5,294.9
Connecticut,2022-2023,3,01/21/2023 12:00:00 AM,1-4 yr,Overall,Overall,5,299.8
Connecticut,2022-2023,4,01/28/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,299.8
Connecticut,2022-2023,5,02/04/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,299.8
Connecticut,2022-2023,6,02/11/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,299.8
Connecticut,2022-2023,7,02/18/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,299.8
Connecticut,2022-2023,8,02/25/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,299.8
Connecticut,2022-2023,9,03/04/2023 12:00:00 AM,1-4 yr,Overall,Overall,2.5,302.3
Connecticut,2022-2023,10,03/11/2023 12:00:00 AM,1-4 yr,Overall,Overall,2.5,304.8
Connecticut,2022-2023,11,03/18/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,304.8
Connecticut,2022-2023,12,03/25/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,304.8
Connecticut,2022-2023,13,04/01/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,304.8
Connecticut,2022-2023,14,04/08/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,304.8
Connecticut,2022-2023,15,04/15/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,304.8
Connecticut,2022-2023,16,04/22/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,304.8
Connecticut,2022-2023,17,04/29/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,304.8
Connecticut,2022-2023,18,05/06/2023 12:00:00 AM,1-4 yr,Overall,Overall,2.5,307.3
Connecticut,2022-2023,19,05/13/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,307.3
Connecticut,2022-2023,20,05/20/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,307.3
Connecticut,2022-2023,21,05/27/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,307.3
Connecticut,2022-2023,22,06/03/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,307.3
Connecticut,2022-2023,23,06/10/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,307.3
Connecticut,2022-2023,24,06/17/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,307.3
Connecticut,2022-2023,25,06/24/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,307.3
Connecticut,2022-2023,26,07/01/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,307.3
Connecticut,2022-2023,27,07/08/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,307.3
Connecticut,2022-2023,28,07/15/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,307.3
Connecticut,2022-2023,29,07/22/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,307.3
Connecticut,2022-2023,30,07/29/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,307.3
Connecticut,2022-2023,31,08/05/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,307.3
Connecticut,2022-2023,32,08/12/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,307.3
Connecticut,2022-2023,33,08/19/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,307.3
Connecticut,2022-2023,34,08/26/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,307.3
Connecticut,2022-2023,35,09/02/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,307.3
Connecticut,2022-2023,36,09/09/2023 12:00:00 AM,1-4 yr,Overall,Overall,2.5,309.7
Connecticut,2022-2023,37,09/16/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,309.7
Connecticut,2022-2023,38,09/23/2023 12:00:00 AM,1-4 yr,Overall,Overall,5,314.7
Connecticut,2022-2023,39,09/30/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,314.7
Connecticut,2022-2023,40,10/08/2022 12:00:00 AM,18+ (Adults),Overall,Overall,0.4,0.4
Connecticut,2022-2023,41,10/15/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1,1.3
Connecticut,2022-2023,42,10/22/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.2,2.6
Connecticut,2022-2023,43,10/29/2022 12:00:00 AM,18+ (Adults),Overall,Overall,2.1,4.7
Connecticut,2022-2023,44,11/05/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.6,6.2
Connecticut,2022-2023,45,11/12/2022 12:00:00 AM,18+ (Adults),Overall,Overall,2.1,8.3
Connecticut,2022-2023,46,11/19/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.5,9.8
Connecticut,2022-2023,47,11/26/2022 12:00:00 AM,18+ (Adults),Overall,Overall,2.7,12.5
Connecticut,2022-2023,48,12/03/2022 12:00:00 AM,18+ (Adults),Overall,Overall,2.2,14.7
Connecticut,2022-2023,49,12/10/2022 12:00:00 AM,18+ (Adults),Overall,Overall,2.7,17.4
Connecticut,2022-2023,50,12/17/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.1,18.5
Connecticut,2022-2023,51,12/24/2022 12:00:00 AM,18+ (Adults),Overall,Overall,0.7,19.2
Connecticut,2022-2023,52,12/31/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.3,20.6
Connecticut,2022-2023,1,01/07/2023 12:00:00 AM,18+ (Adults),Overall,Overall,1.2,21.8
Connecticut,2022-2023,2,01/14/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.9,22.7
Connecticut,2022-2023,3,01/21/2023 12:00:00 AM,18+ (Adults),Overall,Overall,1.1,23.8
Connecticut,2022-2023,4,01/28/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.6,24.4
Connecticut,2022-2023,5,02/04/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.4,24.7
Connecticut,2022-2023,6,02/11/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,24.7
Connecticut,2022-2023,7,02/18/2023 12:00:00 AM,18+ (Adults),Overall,Overall,1.1,25.8
Connecticut,2022-2023,8,02/25/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.2,26.1
Connecticut,2022-2023,9,03/04/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.7,26.8
Connecticut,2022-2023,10,03/11/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.5,27.3
Connecticut,2022-2023,11,03/18/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.2,27.6
Connecticut,2022-2023,12,03/25/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,27.7
Connecticut,2022-2023,13,04/01/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,27.7
Connecticut,2022-2023,14,04/08/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,27.8
Connecticut,2022-2023,15,04/15/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,27.8
Connecticut,2022-2023,16,04/22/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,27.9
Connecticut,2022-2023,17,04/29/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,28
Connecticut,2022-2023,18,05/06/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,28
Connecticut,2022-2023,19,05/13/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,28.2
Connecticut,2022-2023,20,05/20/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,28.2
Connecticut,2022-2023,21,05/27/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,28.2
Connecticut,2022-2023,22,06/03/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,28.2
Connecticut,2022-2023,23,06/10/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,28.2
Connecticut,2022-2023,24,06/17/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,28.2
Connecticut,2022-2023,25,06/24/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,28.2
Connecticut,2022-2023,26,07/01/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,28.2
Connecticut,2022-2023,27,07/08/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,28.2
Connecticut,2022-2023,28,07/15/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,28.2
Connecticut,2022-2023,29,07/22/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,28.2
Connecticut,2022-2023,30,07/29/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,28.3
Connecticut,2022-2023,31,08/05/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,28.4
Connecticut,2022-2023,32,08/12/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,28.4
Connecticut,2022-2023,33,08/19/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,28.4
Connecticut,2022-2023,34,08/26/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.2,28.7
Connecticut,2022-2023,35,09/02/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,28.7
Connecticut,2022-2023,36,09/09/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,28.8
Connecticut,2022-2023,37,09/16/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,28.8
Connecticut,2022-2023,38,09/23/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,28.8
Connecticut,2022-2023,39,09/30/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,28.9
Connecticut,2022-2023,40,10/08/2022 12:00:00 AM,18-49 years,Overall,Overall,0,0
Connecticut,2022-2023,41,10/15/2022 12:00:00 AM,18-49 years,Overall,Overall,0.2,0.2
Connecticut,2022-2023,42,10/22/2022 12:00:00 AM,18-49 years,Overall,Overall,0.5,0.7
Connecticut,2022-2023,43,10/29/2022 12:00:00 AM,18-49 years,Overall,Overall,0.7,1.5
Connecticut,2022-2023,44,11/05/2022 12:00:00 AM,18-49 years,Overall,Overall,0.5,1.9
Connecticut,2022-2023,45,11/12/2022 12:00:00 AM,18-49 years,Overall,Overall,0.7,2.7
Connecticut,2022-2023,46,11/19/2022 12:00:00 AM,18-49 years,Overall,Overall,0.2,2.9
Connecticut,2022-2023,47,11/26/2022 12:00:00 AM,18-49 years,Overall,Overall,1.7,4.6
Connecticut,2022-2023,48,12/03/2022 12:00:00 AM,18-49 years,Overall,Overall,1.5,6.1
Connecticut,2022-2023,49,12/10/2022 12:00:00 AM,18-49 years,Overall,Overall,0.7,6.8
Connecticut,2022-2023,50,12/17/2022 12:00:00 AM,18-49 years,Overall,Overall,0.2,7.1
Connecticut,2022-2023,51,12/24/2022 12:00:00 AM,18-49 years,Overall,Overall,0.2,7.3
Connecticut,2022-2023,52,12/31/2022 12:00:00 AM,18-49 years,Overall,Overall,0.5,7.8
Connecticut,2022-2023,1,01/07/2023 12:00:00 AM,18-49 years,Overall,Overall,0.7,8.5
Connecticut,2022-2023,2,01/14/2023 12:00:00 AM,18-49 years,Overall,Overall,0,8.5
Connecticut,2022-2023,3,01/21/2023 12:00:00 AM,18-49 years,Overall,Overall,0.5,9
Connecticut,2022-2023,4,01/28/2023 12:00:00 AM,18-49 years,Overall,Overall,0.2,9.2
Connecticut,2022-2023,5,02/04/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.2
Connecticut,2022-2023,6,02/11/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.2
Connecticut,2022-2023,7,02/18/2023 12:00:00 AM,18-49 years,Overall,Overall,0.2,9.5
Connecticut,2022-2023,8,02/25/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.5
Connecticut,2022-2023,9,03/04/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.5
Connecticut,2022-2023,10,03/11/2023 12:00:00 AM,18-49 years,Overall,Overall,0.2,9.7
Connecticut,2022-2023,11,03/18/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.7
Connecticut,2022-2023,12,03/25/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.7
Connecticut,2022-2023,13,04/01/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.7
Connecticut,2022-2023,14,04/08/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.7
Connecticut,2022-2023,15,04/15/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.7
Connecticut,2022-2023,16,04/22/2023 12:00:00 AM,18-49 years,Overall,Overall,0.2,10
Connecticut,2022-2023,17,04/29/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,18,05/06/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,19,05/13/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,20,05/20/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,21,05/27/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,22,06/03/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,23,06/10/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,24,06/17/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,25,06/24/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,26,07/01/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,27,07/08/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,28,07/15/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,29,07/22/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,30,07/29/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,31,08/05/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,32,08/12/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,33,08/19/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,34,08/26/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,35,09/02/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,36,09/09/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,37,09/16/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,38,09/23/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,39,09/30/2023 12:00:00 AM,18-49 years,Overall,Overall,0,10
Connecticut,2022-2023,40,10/08/2022 12:00:00 AM,5-17 years,Overall,Overall,2,2
Connecticut,2022-2023,41,10/15/2022 12:00:00 AM,5-17 years,Overall,Overall,2,4.1
Connecticut,2022-2023,42,10/22/2022 12:00:00 AM,5-17 years,Overall,Overall,0.7,4.8
Connecticut,2022-2023,43,10/29/2022 12:00:00 AM,5-17 years,Overall,Overall,4.1,8.8
Connecticut,2022-2023,44,11/05/2022 12:00:00 AM,5-17 years,Overall,Overall,5.4,14.3
Connecticut,2022-2023,45,11/12/2022 12:00:00 AM,5-17 years,Overall,Overall,0.7,15
Connecticut,2022-2023,46,11/19/2022 12:00:00 AM,5-17 years,Overall,Overall,0.7,15.6
Connecticut,2022-2023,47,11/26/2022 12:00:00 AM,5-17 years,Overall,Overall,0.7,16.3
Connecticut,2022-2023,48,12/03/2022 12:00:00 AM,5-17 years,Overall,Overall,0.7,17
Connecticut,2022-2023,49,12/10/2022 12:00:00 AM,5-17 years,Overall,Overall,0,17
Connecticut,2022-2023,50,12/17/2022 12:00:00 AM,5-17 years,Overall,Overall,1.4,18.4
Connecticut,2022-2023,51,12/24/2022 12:00:00 AM,5-17 years,Overall,Overall,1.4,19.7
Connecticut,2022-2023,52,12/31/2022 12:00:00 AM,5-17 years,Overall,Overall,0,19.7
Connecticut,2022-2023,1,01/07/2023 12:00:00 AM,5-17 years,Overall,Overall,0,19.7
Connecticut,2022-2023,2,01/14/2023 12:00:00 AM,5-17 years,Overall,Overall,0,19.7
Connecticut,2022-2023,3,01/21/2023 12:00:00 AM,5-17 years,Overall,Overall,0,19.7
Connecticut,2022-2023,4,01/28/2023 12:00:00 AM,5-17 years,Overall,Overall,0,19.7
Connecticut,2022-2023,5,02/04/2023 12:00:00 AM,5-17 years,Overall,Overall,0.7,20.4
Connecticut,2022-2023,6,02/11/2023 12:00:00 AM,5-17 years,Overall,Overall,0.7,21.1
Connecticut,2022-2023,7,02/18/2023 12:00:00 AM,5-17 years,Overall,Overall,1.4,22.4
Connecticut,2022-2023,8,02/25/2023 12:00:00 AM,5-17 years,Overall,Overall,0,22.4
Connecticut,2022-2023,9,03/04/2023 12:00:00 AM,5-17 years,Overall,Overall,0,22.4
Connecticut,2022-2023,10,03/11/2023 12:00:00 AM,5-17 years,Overall,Overall,0,22.4
Connecticut,2022-2023,11,03/18/2023 12:00:00 AM,5-17 years,Overall,Overall,0.7,23.1
Connecticut,2022-2023,12,03/25/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.1
Connecticut,2022-2023,13,04/01/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.1
Connecticut,2022-2023,14,04/08/2023 12:00:00 AM,5-17 years,Overall,Overall,0.7,23.8
Connecticut,2022-2023,15,04/15/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,16,04/22/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,17,04/29/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,18,05/06/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,19,05/13/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,20,05/20/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,21,05/27/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,22,06/03/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,23,06/10/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,24,06/17/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,25,06/24/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,26,07/01/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,27,07/08/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,28,07/15/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,29,07/22/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,30,07/29/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,31,08/05/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,32,08/12/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,33,08/19/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,34,08/26/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,35,09/02/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,36,09/09/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,37,09/16/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,38,09/23/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,39,09/30/2023 12:00:00 AM,5-17 years,Overall,Overall,0,23.8
Connecticut,2022-2023,40,10/08/2022 12:00:00 AM,50-64 years,Overall,Overall,0.5,0.5
Connecticut,2022-2023,41,10/15/2022 12:00:00 AM,50-64 years,Overall,Overall,0.5,0.9
Connecticut,2022-2023,42,10/22/2022 12:00:00 AM,50-64 years,Overall,Overall,1.9,2.8
Connecticut,2022-2023,43,10/29/2022 12:00:00 AM,50-64 years,Overall,Overall,2.8,5.6
Connecticut,2022-2023,44,11/05/2022 12:00:00 AM,50-64 years,Overall,Overall,1.9,7.4
Connecticut,2022-2023,45,11/12/2022 12:00:00 AM,50-64 years,Overall,Overall,1.4,8.8
Connecticut,2022-2023,46,11/19/2022 12:00:00 AM,50-64 years,Overall,Overall,1.4,10.2
Connecticut,2022-2023,47,11/26/2022 12:00:00 AM,50-64 years,Overall,Overall,1.9,12.1
Connecticut,2022-2023,48,12/03/2022 12:00:00 AM,50-64 years,Overall,Overall,0.9,13
Connecticut,2022-2023,49,12/10/2022 12:00:00 AM,50-64 years,Overall,Overall,2.3,15.3
Connecticut,2022-2023,50,12/17/2022 12:00:00 AM,50-64 years,Overall,Overall,0,15.3
Connecticut,2022-2023,51,12/24/2022 12:00:00 AM,50-64 years,Overall,Overall,0.9,16.3
Connecticut,2022-2023,52,12/31/2022 12:00:00 AM,50-64 years,Overall,Overall,0.9,17.2
Connecticut,2022-2023,1,01/07/2023 12:00:00 AM,50-64 years,Overall,Overall,0.5,17.7
Connecticut,2022-2023,2,01/14/2023 12:00:00 AM,50-64 years,Overall,Overall,0,17.7
Connecticut,2022-2023,3,01/21/2023 12:00:00 AM,50-64 years,Overall,Overall,0.9,18.6
Connecticut,2022-2023,4,01/28/2023 12:00:00 AM,50-64 years,Overall,Overall,0,18.6
Connecticut,2022-2023,5,02/04/2023 12:00:00 AM,50-64 years,Overall,Overall,0.5,19.1
Connecticut,2022-2023,6,02/11/2023 12:00:00 AM,50-64 years,Overall,Overall,0,19.1
Connecticut,2022-2023,7,02/18/2023 12:00:00 AM,50-64 years,Overall,Overall,0.9,20
Connecticut,2022-2023,8,02/25/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20
Connecticut,2022-2023,9,03/04/2023 12:00:00 AM,50-64 years,Overall,Overall,0.9,20.9
Connecticut,2022-2023,10,03/11/2023 12:00:00 AM,50-64 years,Overall,Overall,0.5,21.4
Connecticut,2022-2023,11,03/18/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.4
Connecticut,2022-2023,12,03/25/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.4
Connecticut,2022-2023,13,04/01/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.4
Connecticut,2022-2023,14,04/08/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.4
Connecticut,2022-2023,15,04/15/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.4
Connecticut,2022-2023,16,04/22/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.4
Connecticut,2022-2023,17,04/29/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.4
Connecticut,2022-2023,18,05/06/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.4
Connecticut,2022-2023,19,05/13/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.4
Connecticut,2022-2023,20,05/20/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.4
Connecticut,2022-2023,21,05/27/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.4
Connecticut,2022-2023,22,06/03/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.4
Connecticut,2022-2023,23,06/10/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.4
Connecticut,2022-2023,24,06/17/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.4
Connecticut,2022-2023,25,06/24/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.4
Connecticut,2022-2023,26,07/01/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.4
Connecticut,2022-2023,27,07/08/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.4
Connecticut,2022-2023,28,07/15/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.4
Connecticut,2022-2023,29,07/22/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.4
Connecticut,2022-2023,30,07/29/2023 12:00:00 AM,50-64 years,Overall,Overall,0.5,21.9
Connecticut,2022-2023,31,08/05/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.9
Connecticut,2022-2023,32,08/12/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.9
Connecticut,2022-2023,33,08/19/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.9
Connecticut,2022-2023,34,08/26/2023 12:00:00 AM,50-64 years,Overall,Overall,0.5,22.3
Connecticut,2022-2023,35,09/02/2023 12:00:00 AM,50-64 years,Overall,Overall,0,22.3
Connecticut,2022-2023,36,09/09/2023 12:00:00 AM,50-64 years,Overall,Overall,0,22.3
Connecticut,2022-2023,37,09/16/2023 12:00:00 AM,50-64 years,Overall,Overall,0,22.3
Connecticut,2022-2023,38,09/23/2023 12:00:00 AM,50-64 years,Overall,Overall,0,22.3
Connecticut,2022-2023,39,09/30/2023 12:00:00 AM,50-64 years,Overall,Overall,0,22.3
Connecticut,2022-2023,40,10/08/2022 12:00:00 AM,65+ years,Overall,Overall,1,1
Connecticut,2022-2023,41,10/15/2022 12:00:00 AM,65+ years,Overall,Overall,3.1,4.2
Connecticut,2022-2023,42,10/22/2022 12:00:00 AM,65+ years,Overall,Overall,2.1,6.3
Connecticut,2022-2023,43,10/29/2022 12:00:00 AM,65+ years,Overall,Overall,4.2,10.5
Connecticut,2022-2023,44,11/05/2022 12:00:00 AM,65+ years,Overall,Overall,3.7,14.2
Connecticut,2022-2023,45,11/12/2022 12:00:00 AM,65+ years,Overall,Overall,5.8,19.9
Connecticut,2022-2023,46,11/19/2022 12:00:00 AM,65+ years,Overall,Overall,4.2,24.1
Connecticut,2022-2023,47,11/26/2022 12:00:00 AM,65+ years,Overall,Overall,5.8,29.9
Connecticut,2022-2023,48,12/03/2022 12:00:00 AM,65+ years,Overall,Overall,5.2,35.1
Connecticut,2022-2023,49,12/10/2022 12:00:00 AM,65+ years,Overall,Overall,7.3,42.5
Connecticut,2022-2023,50,12/17/2022 12:00:00 AM,65+ years,Overall,Overall,4.2,46.7
Connecticut,2022-2023,51,12/24/2022 12:00:00 AM,65+ years,Overall,Overall,1.6,48.3
Connecticut,2022-2023,52,12/31/2022 12:00:00 AM,65+ years,Overall,Overall,3.7,51.9
Connecticut,2022-2023,1,01/07/2023 12:00:00 AM,65+ years,Overall,Overall,3.1,55.1
Connecticut,2022-2023,2,01/14/2023 12:00:00 AM,65+ years,Overall,Overall,3.7,58.8
Connecticut,2022-2023,3,01/21/2023 12:00:00 AM,65+ years,Overall,Overall,2.6,61.4
Connecticut,2022-2023,4,01/28/2023 12:00:00 AM,65+ years,Overall,Overall,2.1,63.5
Connecticut,2022-2023,5,02/04/2023 12:00:00 AM,65+ years,Overall,Overall,1,64.5
Connecticut,2022-2023,6,02/11/2023 12:00:00 AM,65+ years,Overall,Overall,0,64.5
Connecticut,2022-2023,7,02/18/2023 12:00:00 AM,65+ years,Overall,Overall,3.1,67.7
Connecticut,2022-2023,8,02/25/2023 12:00:00 AM,65+ years,Overall,Overall,1,68.7
